TERMS AND CONDITIONS
https://www.bankofcanada.ca/terms/

SERIES
name,label,description,link
SWP-PCIRINV2005Q2,"PCIRINV - Staff Projection 2005Q2","Deflator for CIRINV - Staff Projection 2005Q2",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2005Q2
SWP-PCIRINV2005Q3,"PCIRINV - Staff Projection 2005Q3","Deflator for CIRINV - Staff Projection 2005Q3",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2005Q3
SWP-PCIRINV2005Q4,"PCIRINV - Staff Projection 2005Q4","Deflator for CIRINV - Staff Projection 2005Q4",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2005Q4
SWP-PCIRINV2006Q1,"PCIRINV - Staff Projection 2006Q1","Deflator for CIRINV - Staff Projection 2006Q1",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2006Q1
SWP-PCIRINV2006Q2,"PCIRINV - Staff Projection 2006Q2","Deflator for CIRINV - Staff Projection 2006Q2",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2006Q2
SWP-PCIRINV2006Q3,"PCIRINV - Staff Projection 2006Q3","Deflator for CIRINV - Staff Projection 2006Q3",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2006Q3
SWP-PCIRINV2006Q4,"PCIRINV - Staff Projection 2006Q4","Deflator for CIRINV - Staff Projection 2006Q4",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2006Q4
SWP-PCIRINV2007Q1,"PCIRINV - Staff Projection 2007Q1","Deflator for CIRINV - Staff Projection 2007Q1",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2007Q1
SWP-PCIRINV2007Q2,"PCIRINV - Staff Projection 2007Q2","Deflator for CIRINV - Staff Projection 2007Q2",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2007Q2
SWP-PCIRINV2007Q3,"PCIRINV - Staff Projection 2007Q3","Deflator for CIRINV - Staff Projection 2007Q3",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2007Q3
SWP-PCIRINV2007Q4,"PCIRINV - Staff Projection 2007Q4","Deflator for CIRINV - Staff Projection 2007Q4",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2007Q4
SWP-PCIRINV2008Q1,"PCIRINV - Staff Projection 2008Q1","Deflator for CIRINV - Staff Projection 2008Q1",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2008Q1
SWP-PCIRINV2008Q2,"PCIRINV - Staff Projection 2008Q2","Deflator for CIRINV - Staff Projection 2008Q2",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2008Q2
SWP-PCIRINV2008Q3,"PCIRINV - Staff Projection 2008Q3","Deflator for CIRINV - Staff Projection 2008Q3",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2008Q3
SWP-PCIRINV2008Q4,"PCIRINV - Staff Projection 2008Q4","Deflator for CIRINV - Staff Projection 2008Q4",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2008Q4
SWP-PCIRINV2009Q1,"PCIRINV - Staff Projection 2009Q1","Deflator for CIRINV - Staff Projection 2009Q1",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2009Q1
SWP-PCIRINV2009Q2,"PCIRINV - Staff Projection 2009Q2","Deflator for CIRINV - Staff Projection 2009Q2",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2009Q2
SWP-PCIRINV2009Q3,"PCIRINV - Staff Projection 2009Q3","Deflator for CIRINV - Staff Projection 2009Q3",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2009Q3
SWP-PCIRINV2009Q4,"PCIRINV - Staff Projection 2009Q4","Deflator for CIRINV - Staff Projection 2009Q4",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2009Q4
SWP-PCIRINV2010Q1,"PCIRINV - Staff Projection 2010Q1","Deflator for CIRINV - Staff Projection 2010Q1",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2010Q1
SWP-PCIRINV2010Q2,"PCIRINV - Staff Projection 2010Q2","Deflator for CIRINV - Staff Projection 2010Q2",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2010Q2
SWP-PCIRINV2010Q3,"PCIRINV - Staff Projection 2010Q3","Deflator for CIRINV - Staff Projection 2010Q3",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2010Q3
SWP-PCIRINV2010Q4,"PCIRINV - Staff Projection 2010Q4","Deflator for CIRINV - Staff Projection 2010Q4",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2010Q4
SWP-PCIRINV2011Q1,"PCIRINV - Staff Projection 2011Q1","Deflator for CIRINV - Staff Projection 2011Q1",https://www.bankofcanada.ca/valet/series/SWP-PCIRINV2011Q1
SWP-PCPI1973Q3,"PCPI - Staff Projection 1973Q3","Consumer Price Index - Staff Projection 1973Q3",https://www.bankofcanada.ca/valet/series/SWP-PCPI1973Q3
SWP-PCPI1974Q1,"PCPI - Staff Projection 1974Q1","Consumer Price Index - Staff Projection 1974Q1",https://www.bankofcanada.ca/valet/series/SWP-PCPI1974Q1
SWP-PCPI1974Q2,"PCPI - Staff Projection 1974Q2","Consumer Price Index - Staff Projection 1974Q2",https://www.bankofcanada.ca/valet/series/SWP-PCPI1974Q2
SWP-PCPI1974Q3,"PCPI - Staff Projection 1974Q3","Consumer Price Index - Staff Projection 1974Q3",https://www.bankofcanada.ca/valet/series/SWP-PCPI1974Q3
SWP-PCPI1974Q4,"PCPI - Staff Projection 1974Q4","Consumer Price Index - Staff Projection 1974Q4",https://www.bankofcanada.ca/valet/series/SWP-PCPI1974Q4
SWP-PCPI1975Q1,"PCPI - Staff Projection 1975Q1","Consumer Price Index - Staff Projection 1975Q1",https://www.bankofcanada.ca/valet/series/SWP-PCPI1975Q1
SWP-PCPI1975Q2,"PCPI - Staff Projection 1975Q2","Consumer Price Index - Staff Projection 1975Q2",https://www.bankofcanada.ca/valet/series/SWP-PCPI1975Q2
SWP-PCPI1975Q3,"PCPI - Staff Projection 1975Q3","Consumer Price Index - Staff Projection 1975Q3",https://www.bankofcanada.ca/valet/series/SWP-PCPI1975Q3
SWP-PCPI1975Q4,"PCPI - Staff Projection 1975Q4","Consumer Price Index - Staff Projection 1975Q4",https://www.bankofcanada.ca/valet/series/SWP-PCPI1975Q4
SWP-PCPI1976Q1,"PCPI - Staff Projection 1976Q1","Consumer Price Index - Staff Projection 1976Q1",https://www.bankofcanada.ca/valet/series/SWP-PCPI1976Q1
SWP-PCPI1976Q2,"PCPI - Staff Projection 1976Q2","Consumer Price Index - Staff Projection 1976Q2",https://www.bankofcanada.ca/valet/series/SWP-PCPI1976Q2
SWP-PCPI1976Q3,"PCPI - Staff Projection 1976Q3","Consumer Price Index - Staff Projection 1976Q3",https://www.bankofcanada.ca/valet/series/SWP-PCPI1976Q3
SWP-PCPI1976Q4,"PCPI - Staff Projection 1976Q4","Consumer Price Index - Staff Projection 1976Q4",https://www.bankofcanada.ca/valet/series/SWP-PCPI1976Q4
SWP-PCPI1977Q1,"PCPI - Staff Projection 1977Q1","Consumer Price Index - Staff Projection 1977Q1",https://www.bankofcanada.ca/valet/series/SWP-PCPI1977Q1
SWP-PCPI1977Q2,"PCPI - Staff Projection 1977Q2","Consumer Price Index - Staff Projection 1977Q2",https://www.bankofcanada.ca/valet/series/SWP-PCPI1977Q2
SWP-PCPI1977Q3,"PCPI - Staff Projection 1977Q3","Consumer Price Index - Staff Projection 1977Q3",https://www.bankofcanada.ca/valet/series/SWP-PCPI1977Q3
SWP-PCPI1977Q4,"PCPI - Staff Projection 1977Q4","Consumer Price Index - Staff Projection 1977Q4",https://www.bankofcanada.ca/valet/series/SWP-PCPI1977Q4
SWP-PCPI1978Q1,"PCPI - Staff Projection 1978Q1","Consumer Price Index - Staff Projection 1978Q1",https://www.bankofcanada.ca/valet/series/SWP-PCPI1978Q1
SWP-PCPI1978Q2,"PCPI - Staff Projection 1978Q2","Consumer Price Index - Staff Projection 1978Q2",https://www.bankofcanada.ca/valet/series/SWP-PCPI1978Q2
SWP-PCPI1978Q3,"PCPI - Staff Projection 1978Q3","Consumer Price Index - Staff Projection 1978Q3",https://www.bankofcanada.ca/valet/series/SWP-PCPI1978Q3
SWP-PCPI1978Q4,"PCPI - Staff Projection 1978Q4","Consumer Price Index - Staff Projection 1978Q4",https://www.bankofcanada.ca/valet/series/SWP-PCPI1978Q4
SWP-PCPI1979Q1,"PCPI - Staff Projection 1979Q1","Consumer Price Index - Staff Projection 1979Q1",https://www.bankofcanada.ca/valet/series/SWP-PCPI1979Q1
SWP-PCPI1979Q2,"PCPI - Staff Projection 1979Q2","Consumer Price Index - Staff Projection 1979Q2",https://www.bankofcanada.ca/valet/series/SWP-PCPI1979Q2
SWP-PCPI1979Q3,"PCPI - Staff Projection 1979Q3","Consumer Price Index - Staff Projection 1979Q3",https://www.bankofcanada.ca/valet/series/SWP-PCPI1979Q3
SWP-PCPI1979Q4,"PCPI - Staff Projection 1979Q4","Consumer Price Index - Staff Projection 1979Q4",https://www.bankofcanada.ca/valet/series/SWP-PCPI1979Q4
SWP-PCPI1980Q1,"PCPI - Staff Projection 1980Q1","Consumer Price Index - Staff Projection 1980Q1",https://www.bankofcanada.ca/valet/series/SWP-PCPI1980Q1
SWP-PCPI1980Q2,"PCPI - Staff Projection 1980Q2","Consumer Price Index - Staff Projection 1980Q2",https://www.bankofcanada.ca/valet/series/SWP-PCPI1980Q2
SWP-PCPI1980Q3,"PCPI - Staff Projection 1980Q3","Consumer Price Index - Staff Projection 1980Q3",https://www.bankofcanada.ca/valet/series/SWP-PCPI1980Q3
SWP-PCPI1980Q4,"PCPI - Staff Projection 1980Q4","Consumer Price Index - Staff Projection 1980Q4",https://www.bankofcanada.ca/valet/series/SWP-PCPI1980Q4
SWP-PCPI1981Q1,"PCPI - Staff Projection 1981Q1","Consumer Price Index - Staff Projection 1981Q1",https://www.bankofcanada.ca/valet/series/SWP-PCPI1981Q1
SWP-PCPI1981Q2,"PCPI - Staff Projection 1981Q2","Consumer Price Index - Staff Projection 1981Q2",https://www.bankofcanada.ca/valet/series/SWP-PCPI1981Q2
SWP-PCPI1981Q3,"PCPI - Staff Projection 1981Q3","Consumer Price Index - Staff Projection 1981Q3",https://www.bankofcanada.ca/valet/series/SWP-PCPI1981Q3
SWP-PCPI1981Q4,"PCPI - Staff Projection 1981Q4","Consumer Price Index - Staff Projection 1981Q4",https://www.bankofcanada.ca/valet/series/SWP-PCPI1981Q4
SWP-PCPI1982Q1,"PCPI - Staff Projection 1982Q1","Consumer Price Index - Staff Projection 1982Q1",https://www.bankofcanada.ca/valet/series/SWP-PCPI1982Q1
SWP-PCPI1982Q2,"PCPI - Staff Projection 1982Q2","Consumer Price Index - Staff Projection 1982Q2",https://www.bankofcanada.ca/valet/series/SWP-PCPI1982Q2
SWP-PCPI1982Q3,"PCPI - Staff Projection 1982Q3","Consumer Price Index - Staff Projection 1982Q3",https://www.bankofcanada.ca/valet/series/SWP-PCPI1982Q3
SWP-PCPI1982Q4,"PCPI - Staff Projection 1982Q4","Consumer Price Index - Staff Projection 1982Q4",https://www.bankofcanada.ca/valet/series/SWP-PCPI1982Q4
SWP-PCPI1983Q1,"PCPI - Staff Projection 1983Q1","Consumer Price Index - Staff Projection 1983Q1",https://www.bankofcanada.ca/valet/series/SWP-PCPI1983Q1
SWP-PCPI1983Q2,"PCPI - Staff Projection 1983Q2","Consumer Price Index - Staff Projection 1983Q2",https://www.bankofcanada.ca/valet/series/SWP-PCPI1983Q2
SWP-PCPI1983Q3,"PCPI - Staff Projection 1983Q3","Consumer Price Index - Staff Projection 1983Q3",https://www.bankofcanada.ca/valet/series/SWP-PCPI1983Q3
SWP-PCPI1983Q4,"PCPI - Staff Projection 1983Q4","Consumer Price Index - Staff Projection 1983Q4",https://www.bankofcanada.ca/valet/series/SWP-PCPI1983Q4
SWP-PCPI1984Q1,"PCPI - Staff Projection 1984Q1","Consumer Price Index - Staff Projection 1984Q1",https://www.bankofcanada.ca/valet/series/SWP-PCPI1984Q1
SWP-PCPI1984Q2,"PCPI - Staff Projection 1984Q2","Consumer Price Index - Staff Projection 1984Q2",https://www.bankofcanada.ca/valet/series/SWP-PCPI1984Q2
SWP-PCPI1984Q3,"PCPI - Staff Projection 1984Q3","Consumer Price Index - Staff Projection 1984Q3",https://www.bankofcanada.ca/valet/series/SWP-PCPI1984Q3
SWP-PCPI1984Q4,"PCPI - Staff Projection 1984Q4","Consumer Price Index - Staff Projection 1984Q4",https://www.bankofcanada.ca/valet/series/SWP-PCPI1984Q4
SWP-PCPI1985Q1,"PCPI - Staff Projection 1985Q1","Consumer Price Index - Staff Projection 1985Q1",https://www.bankofcanada.ca/valet/series/SWP-PCPI1985Q1
SWP-PCPI1985Q2,"PCPI - Staff Projection 1985Q2","Consumer Price Index - Staff Projection 1985Q2",https://www.bankofcanada.ca/valet/series/SWP-PCPI1985Q2
SWP-PCPI1985Q3,"PCPI - Staff Projection 1985Q3","Consumer Price Index - Staff Projection 1985Q3",https://www.bankofcanada.ca/valet/series/SWP-PCPI1985Q3
SWP-PCPI1985Q4,"PCPI - Staff Projection 1985Q4","Consumer Price Index - Staff Projection 1985Q4",https://www.bankofcanada.ca/valet/series/SWP-PCPI1985Q4
SWP-PCPI1986Q1,"PCPI - Staff Projection 1986Q1","Consumer Price Index - Staff Projection 1986Q1",https://www.bankofcanada.ca/valet/series/SWP-PCPI1986Q1
SWP-PCPI1986Q2,"PCPI - Staff Projection 1986Q2","Consumer Price Index - Staff Projection 1986Q2",https://www.bankofcanada.ca/valet/series/SWP-PCPI1986Q2
SWP-PCPI1986Q3,"PCPI - Staff Projection 1986Q3","Consumer Price Index - Staff Projection 1986Q3",https://www.bankofcanada.ca/valet/series/SWP-PCPI1986Q3
SWP-PCPI1986Q4,"PCPI - Staff Projection 1986Q4","Consumer Price Index - Staff Projection 1986Q4",https://www.bankofcanada.ca/valet/series/SWP-PCPI1986Q4
SWP-PCPI1987Q1,"PCPI - Staff Projection 1987Q1","Consumer Price Index - Staff Projection 1987Q1",https://www.bankofcanada.ca/valet/series/SWP-PCPI1987Q1
SWP-PCPI1987Q2,"PCPI - Staff Projection 1987Q2","Consumer Price Index - Staff Projection 1987Q2",https://www.bankofcanada.ca/valet/series/SWP-PCPI1987Q2
SWP-PCPI1987Q3,"PCPI - Staff Projection 1987Q3","Consumer Price Index - Staff Projection 1987Q3",https://www.bankofcanada.ca/valet/series/SWP-PCPI1987Q3
SWP-PCPI1987Q4,"PCPI - Staff Projection 1987Q4","Consumer Price Index - Staff Projection 1987Q4",https://www.bankofcanada.ca/valet/series/SWP-PCPI1987Q4
SWP-PCPI1988Q1,"PCPI - Staff Projection 1988Q1","Consumer Price Index - Staff Projection 1988Q1",https://www.bankofcanada.ca/valet/series/SWP-PCPI1988Q1
SWP-PCPI1988Q2,"PCPI - Staff Projection 1988Q2","Consumer Price Index - Staff Projection 1988Q2",https://www.bankofcanada.ca/valet/series/SWP-PCPI1988Q2
SWP-PCPI1988Q3,"PCPI - Staff Projection 1988Q3","Consumer Price Index - Staff Projection 1988Q3",https://www.bankofcanada.ca/valet/series/SWP-PCPI1988Q3
SWP-PCPI1988Q4,"PCPI - Staff Projection 1988Q4","Consumer Price Index - Staff Projection 1988Q4",https://www.bankofcanada.ca/valet/series/SWP-PCPI1988Q4
SWP-PCPI1989Q1,"PCPI - Staff Projection 1989Q1","Consumer Price Index - Staff Projection 1989Q1",https://www.bankofcanada.ca/valet/series/SWP-PCPI1989Q1
SWP-PCPI1989Q2,"PCPI - Staff Projection 1989Q2","Consumer Price Index - Staff Projection 1989Q2",https://www.bankofcanada.ca/valet/series/SWP-PCPI1989Q2
SWP-PCPI1989Q3,"PCPI - Staff Projection 1989Q3","Consumer Price Index - Staff Projection 1989Q3",https://www.bankofcanada.ca/valet/series/SWP-PCPI1989Q3
SWP-PCPI1989Q4,"PCPI - Staff Projection 1989Q4","Consumer Price Index - Staff Projection 1989Q4",https://www.bankofcanada.ca/valet/series/SWP-PCPI1989Q4
SWP-PCPI1990Q1,"PCPI - Staff Projection 1990Q1","Consumer Price Index - Staff Projection 1990Q1",https://www.bankofcanada.ca/valet/series/SWP-PCPI1990Q1
SWP-PCPI1990Q2,"PCPI - Staff Projection 1990Q2","Consumer Price Index - Staff Projection 1990Q2",https://www.bankofcanada.ca/valet/series/SWP-PCPI1990Q2
SWP-PCPI1990Q3,"PCPI - Staff Projection 1990Q3","Consumer Price Index - Staff Projection 1990Q3",https://www.bankofcanada.ca/valet/series/SWP-PCPI1990Q3
SWP-PCPI1990Q4,"PCPI - Staff Projection 1990Q4","Consumer Price Index - Staff Projection 1990Q4",https://www.bankofcanada.ca/valet/series/SWP-PCPI1990Q4
SWP-PCPI1991Q1,"PCPI - Staff Projection 1991Q1","Consumer Price Index - Staff Projection 1991Q1",https://www.bankofcanada.ca/valet/series/SWP-PCPI1991Q1
SWP-PCPI1991Q2,"PCPI - Staff Projection 1991Q2","Consumer Price Index - Staff Projection 1991Q2",https://www.bankofcanada.ca/valet/series/SWP-PCPI1991Q2
SWP-PCPI1991Q3,"PCPI - Staff Projection 1991Q3","Consumer Price Index - Staff Projection 1991Q3",https://www.bankofcanada.ca/valet/series/SWP-PCPI1991Q3
SWP-PCPI1991Q4,"PCPI - Staff Projection 1991Q4","Consumer Price Index - Staff Projection 1991Q4",https://www.bankofcanada.ca/valet/series/SWP-PCPI1991Q4
SWP-PCPI1992Q1,"PCPI - Staff Projection 1992Q1","Consumer Price Index - Staff Projection 1992Q1",https://www.bankofcanada.ca/valet/series/SWP-PCPI1992Q1
SWP-PCPI1992Q2,"PCPI - Staff Projection 1992Q2","Consumer Price Index - Staff Projection 1992Q2",https://www.bankofcanada.ca/valet/series/SWP-PCPI1992Q2
SWP-PCPI1992Q3,"PCPI - Staff Projection 1992Q3","Consumer Price Index - Staff Projection 1992Q3",https://www.bankofcanada.ca/valet/series/SWP-PCPI1992Q3
SWP-PCPI1992Q4,"PCPI - Staff Projection 1992Q4","Consumer Price Index - Staff Projection 1992Q4",https://www.bankofcanada.ca/valet/series/SWP-PCPI1992Q4
SWP-PCPI1993Q1,"PCPI - Staff Projection 1993Q1","Consumer Price Index - Staff Projection 1993Q1",https://www.bankofcanada.ca/valet/series/SWP-PCPI1993Q1
SWP-PCPI1993Q2,"PCPI - Staff Projection 1993Q2","Consumer Price Index - Staff Projection 1993Q2",https://www.bankofcanada.ca/valet/series/SWP-PCPI1993Q2
SWP-PCPI1993Q3,"PCPI - Staff Projection 1993Q3","Consumer Price Index - Staff Projection 1993Q3",https://www.bankofcanada.ca/valet/series/SWP-PCPI1993Q3
SWP-PCPI1993Q4,"PCPI - Staff Projection 1993Q4","Consumer Price Index - Staff Projection 1993Q4",https://www.bankofcanada.ca/valet/series/SWP-PCPI1993Q4
SWP-PCPI1994Q1,"PCPI - Staff Projection 1994Q1","Consumer Price Index - Staff Projection 1994Q1",https://www.bankofcanada.ca/valet/series/SWP-PCPI1994Q1
SWP-PCPI1994Q2,"PCPI - Staff Projection 1994Q2","Consumer Price Index - Staff Projection 1994Q2",https://www.bankofcanada.ca/valet/series/SWP-PCPI1994Q2
SWP-PCPI1994Q3,"PCPI - Staff Projection 1994Q3","Consumer Price Index - Staff Projection 1994Q3",https://www.bankofcanada.ca/valet/series/SWP-PCPI1994Q3
SWP-PCPI1994Q4,"PCPI - Staff Projection 1994Q4","Consumer Price Index - Staff Projection 1994Q4",https://www.bankofcanada.ca/valet/series/SWP-PCPI1994Q4
SWP-PCPI1995Q1,"PCPI - Staff Projection 1995Q1","Consumer Price Index - Staff Projection 1995Q1",https://www.bankofcanada.ca/valet/series/SWP-PCPI1995Q1
SWP-PCPI1995Q2,"PCPI - Staff Projection 1995Q2","Consumer Price Index - Staff Projection 1995Q2",https://www.bankofcanada.ca/valet/series/SWP-PCPI1995Q2
SWP-PCPI1995Q3,"PCPI - Staff Projection 1995Q3","Consumer Price Index - Staff Projection 1995Q3",https://www.bankofcanada.ca/valet/series/SWP-PCPI1995Q3
SWP-PCPI1995Q4,"PCPI - Staff Projection 1995Q4","Consumer Price Index - Staff Projection 1995Q4",https://www.bankofcanada.ca/valet/series/SWP-PCPI1995Q4
SWP-PCPI1996Q1,"PCPI - Staff Projection 1996Q1","Consumer Price Index - Staff Projection 1996Q1",https://www.bankofcanada.ca/valet/series/SWP-PCPI1996Q1
SWP-PCPI1996Q2,"PCPI - Staff Projection 1996Q2","Consumer Price Index - Staff Projection 1996Q2",https://www.bankofcanada.ca/valet/series/SWP-PCPI1996Q2
SWP-PCPI1996Q3,"PCPI - Staff Projection 1996Q3","Consumer Price Index - Staff Projection 1996Q3",https://www.bankofcanada.ca/valet/series/SWP-PCPI1996Q3
SWP-PCPI1996Q4,"PCPI - Staff Projection 1996Q4","Consumer Price Index - Staff Projection 1996Q4",https://www.bankofcanada.ca/valet/series/SWP-PCPI1996Q4
SWP-PCPI1997Q1,"PCPI - Staff Projection 1997Q1","Consumer Price Index - Staff Projection 1997Q1",https://www.bankofcanada.ca/valet/series/SWP-PCPI1997Q1
SWP-PCPI1997Q2,"PCPI - Staff Projection 1997Q2","Consumer Price Index - Staff Projection 1997Q2",https://www.bankofcanada.ca/valet/series/SWP-PCPI1997Q2
SWP-PCPI1997Q3,"PCPI - Staff Projection 1997Q3","Consumer Price Index - Staff Projection 1997Q3",https://www.bankofcanada.ca/valet/series/SWP-PCPI1997Q3
SWP-PCPI1997Q4,"PCPI - Staff Projection 1997Q4","Consumer Price Index - Staff Projection 1997Q4",https://www.bankofcanada.ca/valet/series/SWP-PCPI1997Q4
SWP-PCPI1998Q1,"PCPI - Staff Projection 1998Q1","Consumer Price Index - Staff Projection 1998Q1",https://www.bankofcanada.ca/valet/series/SWP-PCPI1998Q1
SWP-PCPI1998Q2,"PCPI - Staff Projection 1998Q2","Consumer Price Index - Staff Projection 1998Q2",https://www.bankofcanada.ca/valet/series/SWP-PCPI1998Q2
SWP-PCPI1998Q3,"PCPI - Staff Projection 1998Q3","Consumer Price Index - Staff Projection 1998Q3",https://www.bankofcanada.ca/valet/series/SWP-PCPI1998Q3
SWP-PCPI1998Q4,"PCPI - Staff Projection 1998Q4","Consumer Price Index - Staff Projection 1998Q4",https://www.bankofcanada.ca/valet/series/SWP-PCPI1998Q4
SWP-PCPI1999Q1,"PCPI - Staff Projection 1999Q1","Consumer Price Index - Staff Projection 1999Q1",https://www.bankofcanada.ca/valet/series/SWP-PCPI1999Q1
SWP-PCPI1999Q2,"PCPI - Staff Projection 1999Q2","Consumer Price Index - Staff Projection 1999Q2",https://www.bankofcanada.ca/valet/series/SWP-PCPI1999Q2
